dataset_file,dataset_row,problem_id,verdict,mentor_state,split
train-00007-of-00009.parquet,548576,141/A,OK,accepted,test
train-00006-of-00009.parquet,441632,352/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,532316,234/B,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,612058,653/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,608508,43/A,OK,accepted,test
train-00002-of-00009.parquet,188954,181/A,RUNTIME_ERROR,execution_safety,test
train-00001-of-00009.parquet,125412,38/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,688212,474/B,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,116329,58/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,62786,199/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,523361,631/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,260256,200/B,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,302405,1009/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,481003,255/B,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,661089,1004/A,OK,accepted,test
train-00007-of-00009.parquet,489094,681/A,OK,accepted,train
train-00006-of-00009.parquet,466213,870/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,520333,146/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,665934,574/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,411464,723/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,355107,682/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,242512,12/C,OK,accepted,test
train-00003-of-00009.parquet,230890,120/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,326176,472/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,665836,361/B,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,209364,913/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,626420,287/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,128216,34/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,662776,200/B,COMPILATION_ERROR,syntax_repair,test
train-00004-of-00009.parquet,339339,675/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,456819,200/B,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,485999,560/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,655544,620/B,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,542896,231/A,OK,accepted,train
train-00004-of-00009.parquet,340531,903/C,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,309790,616/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,474958,462/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,244258,0/none,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,666191,501/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,480022,454/B,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,100989,61/A,OK,accepted,train
train-00005-of-00009.parquet,379278,382/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,523678,828/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,86765,266/A,OK,accepted,train
train-00006-of-00009.parquet,436759,143/A,OK,accepted,test
train-00005-of-00009.parquet,402666,362/B,OK,accepted,train
train-00008-of-00009.parquet,615000,699/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,34171,4/A,COMPILATION_ERROR,syntax_repair,test
train-00002-of-00009.parquet,149282,26/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,474568,109/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,8200,0/none,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,406484,879/B,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,134034,404/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00002-of-00009.parquet,154312,870/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,389638,460/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,21882,58/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,66758,0/none,OK,accepted,train
train-00006-of-00009.parquet,446071,822/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00001-of-00009.parquet,84464,886/A,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,638498,592/A,CHALLENGED,semantic_debug,train
train-00006-of-00009.parquet,450997,337/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,286608,754/A,RUNTIME_ERROR,execution_safety,test
train-00004-of-00009.parquet,276716,294/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,673302,598/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,106098,733/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,128838,306/A,WRONG_ANSWER,semantic_debug,test
train-00003-of-00009.parquet,250571,38/A,OK,accepted,train
train-00005-of-00009.parquet,356237,702/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,531638,118/A,OK,accepted,train
train-00007-of-00009.parquet,519564,686/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,644702,892/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,611523,500/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,363917,141/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,374699,32/B,OK,accepted,test
train-00005-of-00009.parquet,375371,460/A,RUNTIME_ERROR,execution_safety,test
train-00007-of-00009.parquet,519498,285/C,OK,accepted,test
train-00008-of-00009.parquet,612067,653/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,677440,176/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,533950,50/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,438761,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,398772,96/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,346544,914/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,31274,287/A,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,644452,712/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,545981,11/A,OK,accepted,test
test-00000-of-00001.parquet,681139,361/A,OK,accepted,test
train-00000-of-00009.parquet,40438,253/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,511288,855/A,OK,accepted,test
train-00005-of-00009.parquet,389697,0/none,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,492006,69/A,OK,accepted,test
test-00000-of-00001.parquet,682359,427/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,383042,832/A,RUNTIME_ERROR,execution_safety,test
train-00000-of-00009.parquet,33119,672/A,OK,accepted,train
train-00004-of-00009.parquet,294107,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,566549,677/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,248151,688/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,676095,318/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,134796,144/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,262895,967/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00007-of-00009.parquet,490980,702/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,13752,71/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,70301,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,289431,4/A,COMPILATION_ERROR,syntax_repair,test
train-00008-of-00009.parquet,575456,151/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,401950,0/none,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,31691,913/B,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,482089,617/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,675080,41/A,OK,accepted,train
train-00000-of-00009.parquet,64274,102/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,92456,114/A,OK,accepted,test
train-00005-of-00009.parquet,352091,908/A,OK,accepted,train
test-00000-of-00001.parquet,683775,399/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,314269,0/none,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,602405,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,559471,509/A,OK,accepted,train
train-00006-of-00009.parquet,482899,618/B,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,453952,456/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,200295,365/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,93331,405/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,418323,390/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,288453,581/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,302903,69/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,508071,110/A,OK,accepted,train
train-00007-of-00009.parquet,541939,461/A,OK,accepted,train
train-00005-of-00009.parquet,391144,669/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,351590,703/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,28838,869/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,576975,104/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,620294,961/B,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,383116,69/A,COMPILATION_ERROR,syntax_repair,test
test-00000-of-00001.parquet,641642,119/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,131808,808/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,533496,509/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,71002,237/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,330348,1/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,475927,686/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,488983,244/A,OK,accepted,train
train-00007-of-00009.parquet,542819,863/A,OK,accepted,train
train-00004-of-00009.parquet,298045,450/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,226501,263/A,OK,accepted,train
train-00007-of-00009.parquet,501435,854/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,300729,913/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,159520,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00004-of-00009.parquet,327258,709/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,236228,16/A,OK,accepted,test
train-00006-of-00009.parquet,437544,765/C,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,144253,705/A,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,596352,567/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00003-of-00009.parquet,250806,443/A,OK,accepted,train
test-00000-of-00001.parquet,656163,572/A,OK,accepted,test
train-00008-of-00009.parquet,572702,1011/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,381872,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,345581,569/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,204765,841/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,569204,427/A,OK,accepted,train
train-00000-of-00009.parquet,49556,69/A,OK,accepted,test
train-00000-of-00009.parquet,12617,598/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00000-of-00009.parquet,27185,78/B,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,42065,888/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,144974,1005/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00005-of-00009.parquet,397053,735/B,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,541664,384/A,OK,accepted,train
train-00003-of-00009.parquet,207361,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,603858,127/B,COMPILATION_ERROR,syntax_repair,test
train-00005-of-00009.parquet,396805,721/A,OK,accepted,test
train-00002-of-00009.parquet,190884,996/A,OK,accepted,test
train-00001-of-00009.parquet,97775,320/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,323923,822/A,WRONG_ANSWER,semantic_debug,test
train-00007-of-00009.parquet,539166,71/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,675201,120/B,OK,accepted,train
test-00000-of-00001.parquet,622067,148/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,197325,231/A,OK,accepted,train
train-00005-of-00009.parquet,358012,622/B,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,678701,964/A,OK,accepted,train
train-00001-of-00009.parquet,107909,1008/B,OK,accepted,train
train-00005-of-00009.parquet,348852,362/B,OK,accepted,train
train-00002-of-00009.parquet,200789,129/B,OK,accepted,train
train-00003-of-00009.parquet,260644,169/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,346939,246/A,OK,accepted,train
train-00005-of-00009.parquet,389824,137/B,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,238550,908/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,13249,50/A,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,323626,855/A,OK,accepted,test
train-00003-of-00009.parquet,215749,978/A,OK,accepted,train
train-00008-of-00009.parquet,599398,421/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,591473,118/A,OK,accepted,train
test-00000-of-00001.parquet,658153,554/A,COMPILATION_ERROR,syntax_repair,test
train-00002-of-00009.parquet,160936,746/B,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,503427,44/A,OK,accepted,train
train-00003-of-00009.parquet,222699,688/A,OK,accepted,train
train-00002-of-00009.parquet,192649,608/A,OK,accepted,train
train-00002-of-00009.parquet,153659,344/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00000-of-00009.parquet,22158,492/B,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,73231,45/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,256562,938/A,OK,accepted,train
train-00005-of-00009.parquet,358651,879/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00001-of-00009.parquet,132398,80/A,OK,accepted,test
train-00000-of-00009.parquet,9770,41/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,486639,320/A,OK,accepted,train
train-00003-of-00009.parquet,208413,735/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,632907,867/A,OK,accepted,train
train-00002-of-00009.parquet,148057,158/A,WRONG_ANSWER,semantic_debug,test
train-00004-of-00009.parquet,294536,919/A,OK,accepted,train
train-00004-of-00009.parquet,314908,754/A,COMPILATION_ERROR,syntax_repair,test
train-00001-of-00009.parquet,134072,681/A,OK,accepted,train
train-00003-of-00009.parquet,250919,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,492273,725/B,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,75290,919/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00002-of-00009.parquet,201433,38/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,530566,822/A,OK,accepted,test
train-00004-of-00009.parquet,280677,820/A,OK,accepted,train
train-00000-of-00009.parquet,2271,0/none,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,506739,456/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,162976,476/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,133610,237/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,640931,61/A,OK,accepted,train
train-00008-of-00009.parquet,593270,950/A,OK,accepted,train
train-00004-of-00009.parquet,330107,41/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,556483,919/B,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,237479,779/B,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,72867,490/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,226730,69/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,397826,59/A,OK,accepted,train
train-00001-of-00009.parquet,108393,1/A,COMPILATION_ERROR,syntax_repair,train
train-00003-of-00009.parquet,229673,4/A,COMPILATION_ERROR,syntax_repair,test
train-00002-of-00009.parquet,198918,34/B,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,165292,955/A,COMPILATION_ERROR,syntax_repair,train
train-00007-of-00009.parquet,527566,805/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,369661,447/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,241040,0/none,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,158797,32/B,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,102885,549/A,OK,accepted,train
train-00002-of-00009.parquet,150995,200/B,OK,accepted,test
train-00004-of-00009.parquet,311346,509/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,464052,556/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,513161,35/A,RUNTIME_ERROR,execution_safety,test
train-00008-of-00009.parquet,593204,810/A,WRONG_ANSWER,semantic_debug,test
train-00000-of-00009.parquet,23186,59/A,OK,accepted,train
train-00001-of-00009.parquet,93929,41/A,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,127009,675/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,602324,302/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,684822,151/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,311323,479/A,OK,accepted,test
train-00002-of-00009.parquet,197526,186/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,409255,59/A,OK,accepted,train
train-00000-of-00009.parquet,67007,577/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,580488,770/A,COMPILATION_ERROR,syntax_repair,train
train-00001-of-00009.parquet,129424,770/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,621532,268/A,OK,accepted,train
train-00003-of-00009.parquet,214236,158/A,RUNTIME_ERROR,execution_safety,test
train-00008-of-00009.parquet,616245,779/B,WRONG_ANSWER,semantic_debug,train
train-00008-of-00009.parquet,596889,1/A,WRONG_ANSWER,semantic_debug,train
test-00000-of-00001.parquet,683326,34/B,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,282160,914/A,RUNTIME_ERROR,execution_safety,train
train-00003-of-00009.parquet,273432,918/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,610944,411/A,OK,accepted,train
train-00006-of-00009.parquet,426193,469/A,OK,accepted,train
train-00003-of-00009.parquet,225801,841/B,OK,accepted,train
train-00006-of-00009.parquet,419910,0/none,MEMORY_LIMIT_EXCEEDED,execution_safety,train
train-00006-of-00009.parquet,470657,0/none,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,496127,675/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,258658,591/A,OK,accepted,train
train-00007-of-00009.parquet,543682,151/A,COMPILATION_ERROR,syntax_repair,train
train-00000-of-00009.parquet,8179,432/A,OK,accepted,test
train-00000-of-00009.parquet,4841,266/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,497728,214/A,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,189568,633/A,CHALLENGED,semantic_debug,train
train-00003-of-00009.parquet,259377,748/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,546075,58/A,OK,accepted,train
train-00007-of-00009.parquet,521456,433/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,176409,791/A,OK,accepted,test
train-00006-of-00009.parquet,436594,701/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,390896,834/B,COMPILATION_ERROR,syntax_repair,train
test-00000-of-00001.parquet,659977,41/A,OK,accepted,train
train-00005-of-00009.parquet,386203,460/A,OK,accepted,test
train-00004-of-00009.parquet,283332,499/B,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,607205,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00005-of-00009.parquet,376698,0/none,RUNTIME_ERROR,execution_safety,train
train-00001-of-00009.parquet,137334,318/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,514830,982/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,98108,0/none,OK,accepted,train
train-00003-of-00009.parquet,247363,474/B,OK,accepted,train
test-00000-of-00001.parquet,664256,822/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00002-of-00009.parquet,188805,940/A,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,162407,9/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,402247,522/A,OK,accepted,train
test-00000-of-00001.parquet,657761,976/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,522715,948/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,168494,3/A,COMPILATION_ERROR,syntax_repair,train
train-00004-of-00009.parquet,291502,792/A,COMPILATION_ERROR,syntax_repair,train
train-00002-of-00009.parquet,147870,258/A,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,50950,514/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,525277,41/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,545180,200/B,OK,accepted,test
test-00000-of-00001.parquet,633248,673/A,OK,accepted,train
train-00003-of-00009.parquet,269079,816/A,WRONG_ANSWER,semantic_debug,train
train-00007-of-00009.parquet,533539,115/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,198759,408/B,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,150423,617/A,OK,accepted,train
test-00000-of-00001.parquet,680119,34/A,WRONG_ANSWER,semantic_debug,test
train-00002-of-00009.parquet,151311,320/A,OK,accepted,train
train-00005-of-00009.parquet,369177,205/A,RUNTIME_ERROR,execution_safety,train
test-00000-of-00001.parquet,627025,69/A,WRONG_ANSWER,semantic_debug,test
test-00000-of-00001.parquet,627782,770/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,318038,37/A,OK,accepted,test
train-00001-of-00009.parquet,114782,686/A,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,338188,401/A,OK,accepted,test
test-00000-of-00001.parquet,655153,71/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,405961,760/A,WRONG_ANSWER,semantic_debug,train
train-00000-of-00009.parquet,16677,37/A,WRONG_ANSWER,semantic_debug,test
train-00001-of-00009.parquet,112220,61/A,OK,accepted,train
train-00003-of-00009.parquet,260898,742/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00007-of-00009.parquet,516315,560/A,OK,accepted,train
train-00005-of-00009.parquet,390136,114/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00008-of-00009.parquet,555165,431/A,OK,accepted,train
train-00007-of-00009.parquet,508294,499/B,OK,accepted,test
test-00000-of-00001.parquet,665782,270/A,WRONG_ANSWER,semantic_debug,train
train-00001-of-00009.parquet,86726,895/A,WRONG_ANSWER,semantic_debug,test
train-00008-of-00009.parquet,575883,1003/A,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,349898,581/A,OK,accepted,train
train-00004-of-00009.parquet,338035,199/A,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00002-of-00009.parquet,142308,629/B,RUNTIME_ERROR,execution_safety,train
train-00005-of-00009.parquet,346993,546/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,462403,510/A,COMPILATION_ERROR,syntax_repair,train
train-00006-of-00009.parquet,469775,622/B,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,399938,5/B,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,619560,47/A,OK,accepted,train
train-00003-of-00009.parquet,213188,253/A,RUNTIME_ERROR,execution_safety,train
train-00008-of-00009.parquet,580821,337/A,WRONG_ANSWER,semantic_debug,train
train-00005-of-00009.parquet,355620,262/B,RUNTIME_ERROR,execution_safety,train
train-00000-of-00009.parquet,46161,622/A,OK,accepted,train
train-00004-of-00009.parquet,326274,327/A,WRONG_ANSWER,semantic_debug,train
train-00003-of-00009.parquet,234315,765/C,WRONG_ANSWER,semantic_debug,train
train-00004-of-00009.parquet,333548,886/B,RUNTIME_ERROR,execution_safety,test
test-00000-of-00001.parquet,661237,59/A,RUNTIME_ERROR,execution_safety,train
train-00007-of-00009.parquet,517829,115/A,RUNTIME_ERROR,execution_safety,test
train-00005-of-00009.parquet,394555,304/A,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00004-of-00009.parquet,340900,215/A,OK,accepted,train
train-00005-of-00009.parquet,397638,157/A,OK,accepted,train
train-00002-of-00009.parquet,184100,318/A,MEMORY_LIMIT_EXCEEDED,execution_safety,train
train-00003-of-00009.parquet,228195,999/A,OK,accepted,train
train-00006-of-00009.parquet,428276,26/A,RUNTIME_ERROR,execution_safety,train
train-00006-of-00009.parquet,453881,363/B,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00008-of-00009.parquet,580028,631/B,OK,accepted,train
train-00003-of-00009.parquet,249554,459/A,RUNTIME_ERROR,execution_safety,test
train-00003-of-00009.parquet,240370,22/A,RUNTIME_ERROR,execution_safety,train
train-00002-of-00009.parquet,173701,0/none,TIME_LIMIT_EXCEEDED,efficiency_review,train
test-00000-of-00001.parquet,668134,177/B2,TIME_LIMIT_EXCEEDED,efficiency_review,train
train-00006-of-00009.parquet,476397,312/A,RUNTIME_ERROR,execution_safety,test
train-00006-of-00009.parquet,459360,469/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,421919,1005/B,TIME_LIMIT_EXCEEDED,efficiency_review,test
train-00003-of-00009.parquet,231540,38/A,OK,accepted,train
train-00006-of-00009.parquet,419001,864/B,RUNTIME_ERROR,execution_safety,train
train-00004-of-00009.parquet,327144,296/A,WRONG_ANSWER,semantic_debug,train
train-00006-of-00009.parquet,450958,805/A,OK,accepted,test
train-00000-of-00009.parquet,34715,102/B,WRONG_ANSWER,semantic_debug,train
train-00002-of-00009.parquet,167981,714/A,COMPILATION_ERROR,syntax_repair,test
