submission_id,problem_id,programming_language,verdict,dataset_source,error_type,severity,compile_success,tests_passed,tests_failed,same_error_count,total_errors_seen,attempt_no,last_feedback_action,last_feedback_success,has_suspicious_region,code_lines,total_feedback_count_in_session,target_feedback_action
149212425,685/B,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,30,0,CONCEPTUAL_HINT
70200680,685/B,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,45,0,CODE_HIGHLIGHT
23143227,138/C,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,118,0,CODE_HIGHLIGHT
100524049,101/E,PyPy 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,0,1,1,1,1,NONE,False,True,17,0,CONCEPTUAL_HINT
205035728,898/C,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,23,0,CONCEPTUAL_HINT
31319610,346/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,65,0,GUIDING_QUESTION
43046252,551/E,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,20,0,GUIDING_QUESTION
116404603,444/E,PyPy 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,10,0,CONCEPTUAL_HINT
114383283,840/A,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,6,1,1,1,1,NONE,False,True,30,0,CODE_HIGHLIGHT
41671985,925/A,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,32,0,GUIDING_QUESTION
42742348,319/C,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,17,0,CONCEPTUAL_HINT
150157285,519/E,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,98,0,CODE_HIGHLIGHT
35307438,932/B,GNU C++,SKIPPED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,60,1,1,1,1,NONE,False,True,55,0,CONCEPTUAL_HINT
35300406,932/B,C++14 (GCC 6-32),SKIPPED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,60,1,1,1,1,NONE,False,True,31,0,CONCEPTUAL_HINT
35298525,932/B,GNU C++11,SKIPPED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,60,1,1,1,1,NONE,False,True,41,0,CONCEPTUAL_HINT
154902844,346/C,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,26,0,GUIDING_QUESTION
72747741,346/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,35,0,GUIDING_QUESTION
186818885,348/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,22,0,CONCEPTUAL_HINT
148633666,813/F,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,96,0,CONCEPTUAL_HINT
154221537,813/F,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,142,0,GUIDING_QUESTION
84306663,925/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,24,0,GUIDING_QUESTION
153450910,925/B,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,41,0,GUIDING_QUESTION
35314753,932/B,C++14 (GCC 6-32),SKIPPED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,60,1,1,1,1,NONE,False,True,48,0,CONCEPTUAL_HINT
30915548,862/E,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,4,1,1,1,1,NONE,False,True,67,0,CONCEPTUAL_HINT
32034187,887/E,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,69,0,GUIDING_QUESTION
18001048,375/D,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,6,1,1,1,1,NONE,False,True,52,0,CONCEPTUAL_HINT
53201855,850/A,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,40,0,CONCEPTUAL_HINT
222694799,474/E,Python 3,MEMORY_LIMIT_EXCEEDED,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,9,1,1,1,1,NONE,False,True,106,0,CODE_HIGHLIGHT
72881534,840/A,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,6,1,1,1,1,NONE,False,True,17,0,CODE_HIGHLIGHT
61279950,840/A,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,6,1,1,1,1,NONE,False,True,17,0,CONCEPTUAL_HINT
114385587,840/A,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,6,1,1,1,1,NONE,False,True,45,0,CONCEPTUAL_HINT
38522092,93/E,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,13,0,GUIDING_QUESTION
126945010,518/C,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,17,0,GUIDING_QUESTION
18854316,685/B,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,71,0,CODE_HIGHLIGHT
19954903,685/B,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,43,0,CODE_HIGHLIGHT
170025074,685/D,PyPy 3-64,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,31,0,CODE_HIGHLIGHT
145903917,685/B,PyPy 3-64,MEMORY_LIMIT_EXCEEDED,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,57,0,CODE_HIGHLIGHT
18686914,685/B,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,46,0,CODE_HIGHLIGHT
18710847,685/B,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,48,0,CODE_HIGHLIGHT
145906613,685/B,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,63,0,CONCEPTUAL_HINT
204147985,446/B,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,64,0,CONCEPTUAL_HINT
98539815,553/C,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,51,0,CODE_HIGHLIGHT
189492800,145/C,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,51,0,CODE_HIGHLIGHT
127063637,553/D,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,3,1,1,1,1,NONE,False,True,96,0,CODE_HIGHLIGHT
103996491,839/D,PyPy 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,34,0,CONCEPTUAL_HINT
88680712,840/A,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,16,1,1,1,1,NONE,False,True,22,0,CONCEPTUAL_HINT
24665103,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,16,0,CONCEPTUAL_HINT
230675785,47/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,20,0,GUIDING_QUESTION
52070808,804/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,64,0,CONCEPTUAL_HINT
45570930,442/C,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,15,0,CODE_HIGHLIGHT
24665251,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,18,0,CONCEPTUAL_HINT
197061937,620/F,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,10,0,GUIDING_QUESTION
17977242,375/D,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,12,1,1,1,1,NONE,False,True,59,0,CONCEPTUAL_HINT
169341298,267/A,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,22,0,GUIDING_QUESTION
194010460,681/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,43,0,GUIDING_QUESTION
33376595,862/E,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,9,0,CONCEPTUAL_HINT
228198201,383/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,19,0,GUIDING_QUESTION
5079280,245/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,13,0,CODE_HIGHLIGHT
187640340,723/E,PyPy 3-64,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,148,0,CODE_HIGHLIGHT
97423172,17/E,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,9,0,GUIDING_QUESTION
69865311,372/C,PyPy 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,29,0,CONCEPTUAL_HINT
228778988,351/E,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,15,0,GUIDING_QUESTION
24660932,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,19,0,CONCEPTUAL_HINT
148072642,515/E,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,204,0,CODE_HIGHLIGHT
84620361,803/F,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,56,0,GUIDING_QUESTION
37443416,372/C,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,103,0,CODE_HIGHLIGHT
136025899,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,18,0,CONCEPTUAL_HINT
231584013,51/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,18,0,GUIDING_QUESTION
226861174,200/A,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,27,0,GUIDING_QUESTION
24666531,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,13,0,CONCEPTUAL_HINT
24658198,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,5,1,1,1,1,NONE,False,True,12,0,CONCEPTUAL_HINT
219781091,765/F,PyPy 3-64,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,3,1,1,1,1,NONE,False,True,96,0,CODE_HIGHLIGHT
18141612,375/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,47,0,CONCEPTUAL_HINT
18018990,375/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,27,0,CONCEPTUAL_HINT
18591448,375/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,36,0,CONCEPTUAL_HINT
18140118,375/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,35,0,CONCEPTUAL_HINT
17976802,375/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,49,0,CONCEPTUAL_HINT
127198797,414/C,PyPy 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,92,0,CONCEPTUAL_HINT
204304675,414/C,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,91,0,CONCEPTUAL_HINT
228813962,351/E,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,22,0,GUIDING_QUESTION
4650471,350/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,43,0,CODE_HIGHLIGHT
24661383,765/F,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,36,0,CONCEPTUAL_HINT
208428256,812/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,65,0,GUIDING_QUESTION
139016008,979/D,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,101,0,CONCEPTUAL_HINT
216873650,44/D,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,33,0,GUIDING_QUESTION
158569827,177/D1,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,30,0,CONCEPTUAL_HINT
33436554,901/C,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,33,0,CONCEPTUAL_HINT
199145991,901/C,PyPy 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,285,0,CONCEPTUAL_HINT
128303076,437/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,53,0,GUIDING_QUESTION
176969598,177/D1,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,27,0,CONCEPTUAL_HINT
4855542,177/D1,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,9,0,CONCEPTUAL_HINT
199151340,901/C,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,142,0,CONCEPTUAL_HINT
213061314,901/C,PyPy 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,239,0,CODE_HIGHLIGHT
186078283,81/E,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,38,0,GUIDING_QUESTION
18603369,437/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,41,0,CODE_HIGHLIGHT
4789312,351/B,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,27,0,CONCEPTUAL_HINT
6418045,412/D,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,14,0,CONCEPTUAL_HINT
132532265,1000/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,2,1,1,1,1,NONE,False,True,27,0,CODE_HIGHLIGHT
21895202,362/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,116,0,CODE_HIGHLIGHT
228341521,997/E,PyPy 3-64,MEMORY_LIMIT_EXCEEDED,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,20,0,CODE_HIGHLIGHT
65581546,986/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,16,0,GUIDING_QUESTION
206891934,23/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,19,0,GUIDING_QUESTION
137115334,270/B,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,7,0,CODE_HIGHLIGHT
36494221,954/I,GNU C++,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,30,1,1,1,1,NONE,False,True,24,0,CONCEPTUAL_HINT
182577807,792/F,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,43,0,GUIDING_QUESTION
71673582,397/B,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,19,0,GUIDING_QUESTION
194113922,893/E,PyPy 3-64,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,4,1,1,1,1,NONE,False,True,73,0,CODE_HIGHLIGHT
40262778,23/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,8,0,GUIDING_QUESTION
172994287,23/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,4,0,GUIDING_QUESTION
110131849,23/B,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,6,0,GUIDING_QUESTION
66625265,23/C,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,1,1,1,1,1,NONE,False,True,33,0,CONCEPTUAL_HINT
11922651,23/B,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,11,0,GUIDING_QUESTION
212135966,474/F,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,1,1,1,1,1,NONE,False,True,20,0,CONCEPTUAL_HINT
172326219,986/B,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,10,0,GUIDING_QUESTION
221094016,208/E,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,53,0,GUIDING_QUESTION
16338937,594/B,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,20,0,GUIDING_QUESTION
14285525,596/E,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,33,0,CODE_HIGHLIGHT
222018915,351/B,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,12,0,GUIDING_QUESTION
48103056,76/A,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,51,0,GUIDING_QUESTION
232435113,757/E,PyPy 3-64,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,1,1,1,1,1,NONE,False,True,32,0,CODE_HIGHLIGHT
155156414,76/A,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,89,0,CONCEPTUAL_HINT
6408945,412/E,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,4,1,1,1,1,NONE,False,True,9,0,CONCEPTUAL_HINT
68564637,171/C,PyPy 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,5,0,GUIDING_QUESTION
58235107,171/C,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,2,0,GUIDING_QUESTION
223599264,405/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,28,0,GUIDING_QUESTION
218100738,480/E,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,67,0,CODE_HIGHLIGHT
193017542,474/B,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,26,1,1,1,1,NONE,False,True,18,0,CONCEPTUAL_HINT
212685560,47/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,25,0,GUIDING_QUESTION
199150620,901/C,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,185,0,GUIDING_QUESTION
139263952,76/A,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,135,0,CONCEPTUAL_HINT
189271653,76/A,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,76,0,CONCEPTUAL_HINT
223254046,474/B,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,31,1,1,1,1,NONE,False,True,19,0,CONCEPTUAL_HINT
202986703,474/B,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,19,1,1,1,1,NONE,False,True,22,0,CONCEPTUAL_HINT
192681639,474/B,PyPy 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,19,1,1,1,1,NONE,False,True,15,0,CONCEPTUAL_HINT
197508377,474/B,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,31,1,1,1,1,NONE,False,True,20,0,CONCEPTUAL_HINT
89815762,509/C,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,19,0,GUIDING_QUESTION
27991038,812/D,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,52,0,CODE_HIGHLIGHT
40316985,76/A,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,46,0,GUIDING_QUESTION
202776132,76/A,PyPy 3-64,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,48,0,CONCEPTUAL_HINT
201934756,598/E,PyPy 3-64,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,1,1,1,1,1,NONE,False,True,18,0,GUIDING_QUESTION
159620240,598/E,PyPy 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,32,0,CONCEPTUAL_HINT
159619631,598/E,PyPy 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,2,1,1,1,1,NONE,False,True,28,0,CONCEPTUAL_HINT
227030451,407/E,Python 3,RUNTIME_ERROR,selected_incorrect,POSSIBLE_NULL_ACCESS,HIGH,True,0,1,1,1,1,NONE,False,True,30,0,CODE_HIGHLIGHT
208427972,812/D,Python 3,WRONG_ANSWER,selected_incorrect,STUCK_NO_PROGRESS,MEDIUM,True,0,1,1,1,1,NONE,False,True,54,0,GUIDING_QUESTION
193017834,474/B,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,31,1,1,1,1,NONE,False,True,16,0,CONCEPTUAL_HINT
191437866,474/B,Python 3,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,20,1,1,1,1,NONE,False,True,21,0,CONCEPTUAL_HINT
200500126,474/B,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,31,1,1,1,1,NONE,False,True,16,0,CONCEPTUAL_HINT
228912259,474/B,PyPy 3-64,TIME_LIMIT_EXCEEDED,selected_incorrect,WRONG_CONDITION,MEDIUM,True,20,1,1,1,1,NONE,False,True,13,0,CONCEPTUAL_HINT
139268937,76/A,Python 3,WRONG_ANSWER,selected_incorrect,WRONG_CONDITION,MEDIUM,True,3,1,1,1,1,NONE,False,True,96,0,CONCEPTUAL_HINT
